id,x,y,deg
065_39,s5.480565,s4.831642,s103.398316
065_40,s4.688883,s5.900941,s115.616394
065_41,s6.126601,s4.438298,s-191.760718
065_42,s6.880285,s5.727977,s-141.546835
065_43,s5.698913,s5.208717,s226.571877
065_44,s6.059371,s6.271001,s106.054418
065_45,s7.249523,s4.255426,s190.712917
065_46,s6.908881,s4.431271,s55.819971
065_47,s5.597754,s4.077732,s-12.197695
065_48,s8.449152,s6.189639,s-34.711077
065_49,s7.778401,s4.127119,s309.846851
065_50,s7.890915,s6.512592,s-66.622168
065_51,s8.681932,s4.578507,s129.550754
065_52,s7.831056,s6.023254,s-104.721853
065_53,s8.535672,s4.95385,s35.132241
065_54,s4.138359,s6.202081,s155.425433
065_55,s4.233992,s6.536231,s-66.322485
065_56,s5.146533,s5.687761,s292.177179
065_57,s6.056166,s5.732599,s-248.140353
065_58,s5.559976,s6.651091,s146.26002
065_59,s4.797912,s5.380356,s-102.728529
065_60,s4.780203,s6.215379,s323.296066
065_61,s6.451375,s6.533251,s-292.476999
065_62,s6.256204,s5.150141,s332.085608
065_63,s6.389126,s6.10445,s-457.144296
065_64,s6.885177,s6.509982,s-75.994537
066_0,s3.799259,s2.482861,s19.249104
066_1,s3.939347,s3.370772,s194.963062
066_2,s4.37508,s2.465405,s2.439466
066_3,s4.180313,s3.709293,s295.445905
066_4,s4.569348,s3.443043,s-160.705197
066_5,s4.802657,s2.605763,s246.702422
066_6,s6.170699,s2.720321,s125.338048
066_7,s5.172133,s3.214976,s380.610727
066_8,s6.425347,s2.944203,s13.380897
066_9,s5.642791,s4.046566,s533.795166
066_10,s6.508836,s4.941167,s12.758733
066_11,s6.673804,s4.053203,s-106.629661
066_12,s6.81219,s5.356658,s-25.7892
066_13,s6.490669,s2.596642,s246.595866
066_14,s7.211787,s2.599074,s-1.757463
066_15,s8.375389,s2.592224,s113.773096
066_16,s8.370828,s3.094196,s46.402309
066_17,s8.293419,s4.184352,s203.086421
066_18,s3.790974,s3.916897,s156.134929
066_19,s4.35853,s4.999237,s-60.994526
066_20,s3.786286,s4.388048,s241.216621
066_21,s4.937638,s4.757475,s-20.23639
066_22,s4.442287,s4.582182,s226.346222
066_23,s5.596945,s4.778322,s20.042189
066_24,s5.384584,s2.701325,s303.64988
066_25,s6.004521,s6.282368,s333.093202
066_26,s5.98756,s3.415422,s482.214088
066_27,s7.606935,s3.267821,s47.670865
066_28,s7.004805,s5.074345,s-144.922056
066_29,s6.840681,s3.464295,s-176.637536
066_30,s8.386766,s5.046661,s64.552045
066_31,s7.546597,s4.174019,s72.32589
066_32,s7.872095,s2.954578,s149.905094
066_33,s7.490477,s5.093264,s-114.226458
066_34,s7.75372,s3.915742,s243.015414
066_35,s7.894807,s4.419857,s-59.422437
066_36,s4.203374,s5.407986,s66.201885
066_37,s3.815157,s5.1214,s154.715159
066_38,s3.808286,s5.887369,s24.69217
066_39,s5.080739,s5.777503,s127.038565
066_40,s5.67209,s6.231408,s-254.365536
066_41,s5.916849,s5.147938,s329.536202
066_42,s5.14684,s4.451477,s181.436296
066_43,s6.078864,s4.567591,s112.653645
066_44,s6.343756,s7.090949,s-66.387202
066_45,s6.722953,s5.921812,s81.034795
066_46,s6.099307,s4.101726,s-137.981269
066_47,s7.898263,s6.675912,s244.387827
066_48,s7.429183,s5.481576,s16.064293
066_49,s7.472467,s6.409545,s-163.655037
066_50,s8.284766,s7.167201,s202.793269
066_51,s7.095093,s6.438828,s448.005354
066_52,s8.033436,s5.541572,s20.195726
066_53,s8.273493,s6.158238,s200.313974
066_54,s4.452051,s5.769907,s18.117057
066_55,s4.014118,s6.512711,s392.586677
066_56,s4.37729,s6.861295,s249.817547
066_57,s5.091678,s7.071611,s67.418487
066_58,s5.459413,s5.648084,s284.101108
066_59,s4.236368,s7.077614,s-289.943378
066_60,s5.93525,s7.052818,s63.523327
066_61,s7.221084,s7.086669,s-245.767188
066_62,s6.349122,s4.45927,s286.709491
066_63,s4.689475,s6.244379,s644.159761
066_64,s5.232606,s6.83679,s248.817052
066_65,s7.4905,s7.037869,s-62.961455
067_0,s4.024159,s1.979526,s23.516016
067_1,s4.368148,s1.901891,s247.767009
067_2,s4.62691,s3.305528,s-28.607968
067_3,s5.261848,s3.444576,s147.348647
067_4,s5.81159,s3.315459,s41.055862
067_5,s5.038155,s2.672001,s163.087621
067_6,s5.176474,s1.834863,s-20.485164
067_7,s5.403913,s2.781061,s294.180981
067_8,s6.614146,s2.11736,s43.47118
067_9,s5.955578,s1.906045,s245.742967
067_10,s5.91633,s2.466744,s146.473298
067_11,s6.922752,s1.91427,s285.721446
067_12,s7.632631,s2.455629,s105.087418
067_13,s7.29794,s2.989768,s150.891083
067_14,s7.935912,s1.920878,s106.2614
067_15,s8.257095,s2.03887,s235.530963
067_16,s8.709916,s2.742554,s84.684622
067_17,s7.915859,s4.214286,s259.911204
067_18,s4.412406,s2.723193,s208.376615
067_19,s4.602654,s4.304313,s2.500678
067_20,s5.240176,s4.506238,s173.051698
067_21,s4.31998,s3.841707,s-72.809061
067_22,s5.423188,s4.902371,s334.296587
067_23,s6.261514,s2.946022,s-136.166533
067_24,s6.382928,s4.591467,s5.54016
067_25,s6.844232,s3.872998,s27.9505
067_26,s6.852067,s3.437897,s164.990334
067_27,s7.110341,s5.623551,s120.505962
067_28,s8.148713,s5.396539,s61.941835
067_29,s7.326102,s4.194891,s-348.354921
067_30,s8.687606,s3.361479,s125.69287
067_31,s8.479346,s5.007156,s95.129047
067_32,s8.189306,s2.327153,s42.715918
067_33,s7.479137,s5.009925,s5.431789
067_34,s8.712925,s3.775581,s80.360683
067_35,s7.780677,s3.11502,s-44.985679
067_36,s4.030901,s3.396715,s22.044568
067_37,s3.916254,s2.858522,s307.478616
067_38,s4.035323,s4.293549,s24.43167
067_39,s6.072871,s5.339961,s16.065174
067_40,s3.917395,s5.85184,s-71.144104
067_41,s6.182682,s4.27757,s174.076537
067_42,s5.569017,s4.177503,s-140.815678
067_43,s7.84062,s3.781843,s81.375157
067_44,s7.584632,s4.663919,s-86.218723
067_45,s6.321093,s3.328389,s347.434974
067_46,s7.030468,s5.986871,s20.299101
067_47,s7.443188,s3.29382,s37.776089
067_48,s8.280116,s5.970888,s18.343322
067_49,s8.591608,s5.862478,s198.715944
067_50,s7.455748,s6.472419,s66.131408
067_51,s8.71222,s6.43132,s63.371851
067_52,s7.644686,s5.972641,s-25.39173
067_53,s8.596631,s4.407591,s-23.438003
067_54,s5.117087,s5.939041,s102.057411
067_55,s4.036263,s5.214576,s-154.152917
067_56,s4.347534,s5.445006,s283.878232
067_57,s3.916355,s6.435635,s-65.280147
067_58,s4.923463,s5.240757,s173.444376
067_59,s5.745078,s4.489357,s-34.065072
067_60,s4.800231,s6.451369,s473.773802
067_61,s6.082891,s6.236284,s-267.490809
067_62,s6.816354,s5.051079,s183.248743
067_63,s5.066455,s6.401569,s-66.721925
067_64,s5.578072,s5.885513,s138.272511
067_65,s6.525773,s6.479503,s66.371948
067_66,s6.391648,s5.681201,s331.223758
068_0,s4.325919,s2.400905,s24.350107
068_1,s4.733835,s2.136508,s113.957218
068_2,s4.352202,s3.046819,s-12.602786
068_3,s5.039677,s2.274666,s234.345097
068_4,s4.77248,s2.536545,s-15.14027
068_5,s5.812213,s2.15636,s246.682626
068_6,s5.789758,s3.118964,s-109.914244
068_7,s6.180874,s2.664121,s203.112008
068_8,s6.863311,s2.023447,s28.859261
068_9,s6.878679,s2.897689,s421.978717
068_10,s7.437289,s3.85021,s-9.559974
068_11,s7.464296,s2.026519,s352.07131
068_12,s7.354903,s3.013996,s-199.02705
068_13,s7.943497,s3.121189,s163.07011
068_14,s8.199581,s2.491496,s-25.04317
068_15,s8.417112,s2.131553,s113.829715
068_16,s8.876597,s2.084496,s23.972278
068_17,s8.833452,s2.994693,s202.372077
068_18,s4.320405,s4.049758,s158.637327
068_19,s4.926422,s4.692685,s19.838472
068_20,s4.805599,s3.700752,s221.341712
068_21,s4.923606,s4.14217,s-40.210953
068_22,s5.488039,s3.570681,s172.445147
068_23,s5.701437,s2.45678,s58.419497
068_24,s5.565775,s4.238117,s140.000687
068_25,s6.202061,s3.509697,s62.044342
068_26,s6.486553,s3.585545,s240.429337
068_27,s7.414975,s3.365258,s59.215249
068_28,s6.825,s4.024228,s305.642094
068_29,s6.560051,s4.602688,s-95.527979
068_30,s7.705585,s3.527475,s-56.721308
068_31,s8.257484,s4.163662,s-7.372112
068_32,s8.779198,s4.501766,s32.53407
068_33,s8.285868,s3.265601,s-10.990283
068_34,s8.905187,s3.295066,s32.884439
068_35,s8.864532,s3.894299,s-21.380544
068_36,s4.329334,s4.644404,s-150.429909
068_37,s4.945125,s5.61276,s197.549915
068_38,s4.29866,s5.704168,s-67.202452
068_39,s5.92203,s5.254379,s299.153182
068_40,s6.48349,s5.00605,s-381.777224
068_41,s5.560328,s4.79063,s12.111164
068_42,s5.06487,s6.479025,s187.233643
068_43,s6.533692,s6.159924,s25.401678
068_44,s6.008895,s4.863974,s-146.569066
068_45,s7.059262,s5.180471,s211.32061
068_46,s6.944765,s6.353938,s-150.260426
068_47,s5.970539,s4.160471,s265.044136
068_48,s7.659105,s5.97301,s159.860766
068_49,s7.913274,s4.468305,s40.501271
068_50,s8.867895,s5.722369,s-24.093388
068_51,s8.132061,s5.053229,s85.302299
068_52,s8.384687,s6.691146,s66.599636
068_53,s8.682079,s5.344553,s213.17946
068_54,s4.372372,s4.909873,s386.968727
068_55,s4.742718,s6.67191,s66.768718
068_56,s5.621621,s6.673003,s70.537057
068_57,s5.914692,s6.227227,s-12.013656
068_58,s4.215451,s6.357902,s246.514997
068_59,s5.98718,s5.854173,s-97.546077
068_60,s6.853385,s6.68713,s68.11247
068_61,s7.09602,s5.443364,s29.058902
068_62,s5.548061,s5.652385,s372.787658
068_63,s7.267826,s6.662385,s-95.523429
068_64,s8.306988,s5.92322,s304.366191
068_65,s8.103123,s6.292478,s84.748557
068_66,s8.21898,s5.666794,s121.89464
068_67,s8.935443,s6.732692,s-228.932466
069_0,s4.188946,s2.2895,s19.525536
069_1,s4.742163,s2.113685,s110.63517
069_2,s5.216858,s2.833866,s-10.594182
069_3,s5.297041,s2.1006,s246.319714
069_4,s5.713739,s3.379487,s207.559596
069_5,s5.854057,s2.429164,s25.608945
069_6,s6.081604,s2.034133,s-20.603104
069_7,s6.544963,s2.126584,s245.101294
069_8,s6.139594,s4.418465,s-149.970766
069_9,s6.968798,s3.08835,s54.536536
069_10,s7.379743,s4.264339,s-27.792913
069_11,s6.70428,s2.549528,s296.043242
069_12,s7.151018,s2.195401,s-78.599591
069_13,s7.485843,s3.019629,s377.361647
069_14,s8.144215,s2.613028,s-100.99813
069_15,s8.085115,s2.120867,s103.366905
069_16,s8.270276,s3.108914,s-71.398386
069_17,s8.912433,s2.100809,s113.843512
069_18,s4.289253,s4.952366,s150.989063
069_19,s4.535371,s2.91228,s-58.545696
069_20,s4.173424,s4.139855,s158.577533
069_21,s4.750122,s2.534249,s-95.698158
069_22,s5.305946,s3.694508,s310.202767
069_23,s6.414693,s2.857701,s27.799025
069_24,s6.929333,s3.607848,s31.348035
069_25,s5.234224,s4.810131,s-142.177934
069_26,s5.990795,s5.511458,s284.651472
069_27,s6.56503,s4.609315,s-123.952447
069_28,s7.567518,s6.827066,s203.298605
069_29,s7.627524,s2.581692,s-34.408487
069_30,s7.659109,s3.773802,s69.888683
069_31,s7.910914,s3.352994,s-27.811851
069_32,s8.913823,s4.305212,s97.517116
069_33,s8.343769,s4.674361,s-74.018865
069_34,s8.808386,s2.936117,s203.222027
069_35,s8.910869,s3.669263,s52.473638
069_36,s4.621208,s5.828059,s-158.390942
069_37,s4.102473,s3.162206,s319.469554
069_38,s4.858746,s4.816382,s37.840913
069_39,s7.440167,s6.112777,s183.995613
069_40,s4.476528,s4.510997,s-161.685456
069_41,s6.151024,s4.992565,s145.876389
069_42,s5.016364,s3.716444,s130.320352
069_43,s5.891722,s3.808837,s256.341688
069_44,s5.117889,s5.545821,s-77.103097
069_45,s5.391151,s6.140234,s258.37884
069_46,s7.032067,s4.791528,s-73.816169
069_47,s7.939336,s4.940202,s-38.050016
069_48,s7.910705,s5.612505,s137.780656
069_49,s8.214647,s6.70442,s294.536094
069_50,s8.686088,s5.15792,s15.676991
069_51,s8.023556,s4.565864,s170.170434
069_52,s7.111897,s5.285797,s1.34387
069_53,s6.450303,s5.095314,s-32.522639
069_54,s4.219586,s5.728714,s153.082474
069_55,s4.162742,s5.99791,s335.361012
069_56,s5.796212,s5.253925,s463.145217
069_57,s5.562532,s6.777066,s228.263736
069_58,s4.936082,s4.230849,s265.686313
069_59,s6.251111,s6.092832,s246.387002
069_60,s4.675641,s6.311467,s231.448625
069_61,s4.909754,s6.849679,s218.438747
069_62,s4.07313,s6.733603,s294.273909
069_63,s6.826507,s6.178024,s-60.507462
069_64,s6.440449,s6.479648,s411.557333
069_65,s8.144371,s5.860613,s15.677254
069_66,s7.049157,s6.743514,s68.056276
069_67,s8.730903,s6.360702,s-29.29583
069_68,s8.919412,s5.841122,s58.797103
070_0,s3.908247,s1.83195,s21.847042
070_1,s4.301676,s1.925356,s331.734256
070_2,s3.928741,s3.050349,s9.871523
070_3,s4.372814,s2.726945,s99.62714
070_4,s4.779416,s1.948152,s-111.72262
070_5,s5.537406,s2.565373,s39.629023
070_6,s5.936609,s2.521136,s-15.189399
070_7,s5.538594,s1.944373,s-61.193692
070_8,s5.667714,s3.202425,s-70.188653
070_9,s5.920037,s3.714756,s-35.035027
070_10,s6.214848,s4.5194,s19.349326
070_11,s6.660463,s1.944162,s246.045121
070_12,s6.471206,s2.815473,s-19.803278
070_13,s7.054209,s2.216001,s277.20794
070_14,s7.920779,s2.790919,s72.3119
070_15,s7.930838,s1.987965,s97.439813
070_16,s8.4301,s1.832768,s25.52156
070_17,s8.598087,s2.459064,s205.168399
070_18,s4.140137,s4.025033,s178.916306
070_19,s4.589183,s4.006892,s-8.243581
070_20,s5.075555,s4.397695,s322.739395
070_21,s5.513959,s3.827604,s61.511749
070_22,s4.880019,s2.54755,s228.377991
070_23,s4.462798,s3.541699,s-76.43077
070_24,s4.817379,s2.843121,s411.435144
070_25,s5.6633,s5.281967,s198.082224
070_26,s6.850434,s4.221203,s337.818622
070_27,s6.540487,s3.70432,s8.794494
070_28,s6.220486,s1.839776,s-14.27
070_29,s7.316577,s4.307676,s-61.918135
070_30,s8.176912,s4.337575,s118.071904
070_31,s7.425726,s3.262508,s2.341917
070_32,s8.173593,s2.910225,s251.77013
070_33,s8.432629,s3.766456,s80.453454
070_34,s8.55793,s3.20937,s333.167316
070_35,s8.606481,s4.064269,s-23.251192
070_36,s4.749435,s6.238786,s-116.170312
070_37,s4.030542,s5.018777,s206.207234
070_38,s3.911075,s4.247479,s23.60094
070_39,s4.514267,s4.962148,s266.186691
070_40,s5.777426,s4.170927,s16.407464
070_41,s5.361488,s3.40115,s104.088403
070_42,s5.003116,s5.264032,s320.340055
070_43,s6.387291,s6.359184,s-179.763001
070_44,s6.745429,s4.877068,s62.053315
070_45,s6.96995,s3.716244,s181.348668
070_46,s6.077829,s6.754451,s-207.8919
070_47,s6.966482,s2.817161,s250.098871
070_48,s8.271579,s4.90025,s88.497366
070_49,s8.390991,s5.481372,s108.239427
070_50,s7.405282,s4.869484,s44.43388
070_51,s8.026665,s3.299296,s42.42886
070_52,s8.614105,s4.927471,s338.008327
070_53,s8.710927,s6.042399,s465.667832
070_54,s5.439125,s6.505482,s195.383593
070_55,s4.375258,s5.449339,s104.949791
070_56,s3.993708,s6.272841,s30.402232
070_57,s4.906005,s6.637347,s-65.482514
070_58,s3.80723,s5.774828,s292.887457
070_59,s6.076296,s5.883576,s122.767299
070_60,s6.806638,s5.519967,s108.301192
070_61,s7.36933,s6.161823,s8.295844
070_62,s4.540208,s5.651768,s282.6301
070_63,s4.528016,s6.547713,s-301.205056
070_64,s7.750421,s6.092895,s285.973677
070_65,s7.417624,s5.463361,s-69.808009
070_66,s6.77256,s6.107381,s584.384005
070_67,s7.737783,s6.618941,s-63.853073
070_68,s6.96717,s6.58018,s425.761436
070_69,s8.702011,s6.620937,s-251.856294
071_0,s4.201014,s2.152911,s19.252543
071_1,s4.601558,s1.887177,s114.060519
071_2,s5.051431,s2.111011,s54.293972
071_3,s5.651592,s2.242953,s49.995846
071_4,s5.45529,s1.862025,s113.592232
071_5,s5.952376,s1.743517,s-1.534224
071_6,s6.25738,s2.577989,s5.532249
071_7,s6.341936,s2.034837,s328.739675
071_8,s6.570354,s3.41418,s183.113025
071_9,s7.036487,s2.726096,s151.960921
071_10,s7.303779,s2.215954,s-44.040359
071_11,s7.065283,s1.86978,s109.351388
071_12,s7.519125,s1.865991,s-114.19068
071_13,s8.189777,s4.68413,s448.021802
071_14,s8.093891,s1.966985,s-19.405469
071_15,s8.715232,s1.794452,s384.157867
071_16,s8.761212,s3.334098,s-31.567009
071_17,s8.899681,s2.418041,s203.745845
071_18,s4.094952,s3.052215,s300.916812
071_19,s4.572303,s2.880021,s-126.758071
071_20,s4.851092,s4.711281,s138.338035
071_21,s4.509838,s3.642551,s-23.798589
071_22,s5.302693,s3.025318,s229.846919
071_23,s5.84358,s3.4034,s-172.328246
071_24,s6.30368,s3.778657,s455.020543
071_25,s6.890587,s3.712769,s52.748702
071_26,s5.839864,s4.224736,s139.455651
071_27,s7.562091,s2.970435,s79.824737
071_28,s7.730001,s3.278612,s340.085306
071_29,s7.80998,s4.214796,s90.425836
071_30,s8.170056,s2.934492,s147.726467
071_31,s8.046737,s5.119533,s-16.588154
071_32,s9.026404,s3.003706,s124.869245
071_33,s8.357093,s3.231334,s25.380684
071_34,s8.915663,s4.252219,s152.54057
071_35,s8.866151,s4.520091,s-22.987897
071_36,s4.216444,s4.513305,s24.478984
071_37,s4.186504,s4.051488,s156.769323
071_38,s5.278352,s5.636408,s-121.115438
071_39,s4.723881,s5.260968,s255.368676
071_40,s5.77993,s6.697703,s-209.165123
071_41,s5.042223,s3.794122,s319.812189
071_42,s5.18745,s4.653009,s-101.326658
071_43,s4.931844,s3.322783,s286.903519
071_44,s6.359834,s4.330388,s49.309754
071_45,s5.538018,s4.977079,s289.902688
071_46,s6.890643,s4.215477,s386.408204
071_47,s7.409387,s3.856976,s-211.237728
071_48,s7.26604,s4.68029,s43.980465
071_49,s8.293335,s4.006146,s-17.41179
071_50,s8.530802,s5.84521,s-53.276123
071_51,s8.633891,s4.92732,s22.888072
071_52,s8.89403,s5.360091,s-18.955154
071_53,s8.30829,s6.592911,s170.582367
071_54,s4.737022,s5.69543,s308.223321
071_55,s4.252515,s5.357657,s-154.034213
071_56,s4.072426,s6.587454,s292.669358
071_57,s5.264465,s6.531118,s84.622971
071_58,s4.245337,s5.950627,s151.168884
071_59,s4.454972,s6.238142,s-95.198573
071_60,s6.39676,s5.946814,s146.069318
071_61,s5.758235,s6.076264,s191.301111
071_62,s6.153646,s6.606507,s230.582504
071_63,s6.92452,s5.572769,s-136.538729
071_64,s6.773682,s6.017607,s255.672258
071_65,s7.572905,s5.61275,s182.240894
071_66,s7.909497,s5.992632,s439.849931
071_67,s7.518559,s6.586506,s-66.641728
071_68,s9.018211,s6.623405,s126.908979
071_69,s6.440037,s4.960351,s-16.100736
071_70,s6.84016,s6.611944,s239.109434
072_0,s3.981326,s1.573376,s20.626417
072_1,s4.350227,s1.764253,s239.423508
072_2,s5.287139,s1.579808,s16.891971
072_3,s5.618848,s2.080531,s56.187509
072_4,s5.745553,s1.751244,s-118.26404
072_5,s6.328541,s2.025058,s48.913276
072_6,s5.528935,s3.322639,s-58.817277
072_7,s6.079122,s3.082731,s-25.692598
072_8,s7.089388,s4.91291,s21.760314
072_9,s6.767788,s2.449675,s63.411208
072_10,s6.672135,s2.894949,s16.197198
072_11,s6.5125,s1.730724,s264.194242
072_12,s7.066344,s2.631098,s-53.671065
072_13,s7.81356,s1.701813,s115.35106
072_14,s8.391757,s1.976676,s83.683578
072_15,s8.788596,s1.679697,s113.118291
072_16,s8.163181,s2.37577,s39.119339
072_17,s8.693455,s2.497845,s203.964587
072_18,s4.002466,s2.783014,s376.464411
072_19,s4.305248,s2.095297,s53.350622
072_20,s4.699552,s2.274256,s199.353498
072_21,s5.379129,s2.802618,s76.053618
072_22,s5.687303,s2.853935,s235.026459
072_23,s5.161106,s3.385802,s119.176096
072_24,s5.764838,s3.999379,s120.842382
072_25,s4.855729,s3.758709,s96.409254
072_26,s6.24618,s4.360433,s86.944444
072_27,s7.133106,s3.37507,s61.613108
072_28,s6.883156,s2.199687,s237.860631
072_29,s7.703099,s3.43264,s129.426324
072_30,s6.948313,s3.953998,s284.497806
072_31,s8.246621,s3.708256,s157.247043
072_32,s7.533848,s2.205179,s-8.243715
072_33,s8.752429,s4.472235,s70.100555
072_34,s8.271428,s2.980349,s249.761994
072_35,s8.681342,s3.502664,s201.551655
072_36,s3.996742,s5.063544,s16.386394
072_37,s3.977907,s4.462531,s157.238958
072_38,s4.395008,s3.25465,s56.755781
072_39,s4.951324,s6.505716,s142.188152
072_40,s4.328729,s2.703356,s-96.040141
072_41,s5.288228,s4.618684,s181.74366
072_42,s6.131384,s6.382873,s-65.324822
072_43,s4.858318,s4.577032,s384.514131
072_44,s5.915271,s5.410681,s-62.018708
072_45,s6.912139,s4.420272,s407.397507
072_46,s7.465592,s5.271679,s317.237816
072_47,s6.838756,s6.143722,s115.296942
072_48,s6.693482,s4.062486,s-251.627166
072_49,s7.318629,s4.398839,s344.562473
072_50,s7.894294,s3.913755,s104.360521
072_51,s8.696089,s5.993848,s-24.07566
072_52,s7.942811,s4.33843,s27.67056
072_53,s8.808068,s3.960853,s80.549932
072_54,s4.215286,s4.604923,s337.746531
072_55,s4.389596,s6.373063,s66.57466
072_56,s4.122869,s6.034372,s186.42389
072_57,s4.593212,s5.708495,s-157.487042
072_58,s4.338645,s4.151626,s279.455584
072_59,s6.160791,s4.998556,s-227.183791
072_60,s5.67937,s5.117961,s462.341146
072_61,s5.450436,s6.172465,s110.890517
072_62,s5.321817,s5.70553,s510.636075
072_63,s5.932167,s5.877506,s20.934583
072_64,s7.014795,s5.726902,s273.630229
072_65,s7.450621,s6.272532,s75.673857
072_66,s6.48366,s5.125327,s-18.501373
072_67,s8.210816,s6.40217,s-67.433964
072_68,s8.012311,s4.955133,s356.849878
072_69,s7.997089,s6.014574,s34.966362
072_70,s8.809433,s5.536757,s72.321919
072_71,s8.639222,s4.934139,s37.431396
073_0,s4.195326,s2.673023,s23.650735
073_1,s4.214691,s3.690281,s190.309877
073_2,s4.12715,s2.070042,s-43.322455
073_3,s4.741715,s2.696174,s19.769368
073_4,s5.873843,s3.507284,s-123.268867
073_5,s4.968914,s2.529267,s201.114416
073_6,s5.588634,s2.441386,s155.84507
073_7,s6.537118,s3.77785,s76.36481
073_8,s6.091531,s1.969056,s106.288008
